
Full Report
epoch=1900
numDocs=2478
numTokens=6091
numWords=870
numTopics=15

TOPIC 0  (total count=391)
SYMBOL             WORD    COUNT   PROB          Z

DOC 2065
TOPIC    COUNT    PROB
----------------------
    0        4   0.745

beau(0) ootiful(0) soo(0) oop(0) 

DOC 2066
TOPIC    COUNT    PROB
----------------------
    0        4   0.745

beau(0) ootiful(0) soo(0) oop(0) 

DOC 2067
TOPIC    COUNT    PROB
----------------------
    0        5   0.785

soo(0) oop(0) e(0) e(0) evening(0) 

DOC 2068
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

beautiful(0) beautiful(0) soup(0) 

DOC 2069
TOPIC    COUNT    PROB
----------------------
    0        2   0.467
   10        1   0.244

beautiful(0) soup(0) fish(10) 

DOC 2070
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

game(11) dish(11) 

DOC 2071
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    7        1   0.314

give(1) else(7) 

DOC 2072
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

beautiful(0) soup(0) 

DOC 2073
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

beautiful(0) soup(0) 

DOC 2074
TOPIC    COUNT    PROB
----------------------
    0        4   0.745

beau(0) ootiful(0) soo(0) oop(0) 

DOC 2075
TOPIC    COUNT    PROB
----------------------
    0        4   0.745

beau(0) ootiful(0) soo(0) oop(0) 

DOC 2076
TOPIC    COUNT    PROB
----------------------
    0        5   0.785

soo(0) oop(0) e(0) e(0) evening(0) 

DOC 2077
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

beautiful(0) soup(0) 

DOC 2078
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
   11        1   0.244

chorus(3) cried(11) begun(3) 

DOC 2079
TOPIC    COUNT    PROB
----------------------
   11        3   0.564
    1        1   0.200

repeat(11) cry(11) trial(11) beginning(1) 

DOC 2080
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

distance(4) 

DOC 2081
TOPIC    COUNT    PROB
----------------------
    7        2   0.382
   10        2   0.382

cried(10) taking(7) hand(7) hurried(10) 

DOC 2082
TOPIC    COUNT    PROB
----------------------
    9        2   0.467
    1        1   0.244

waiting(9) end(9) song(1) 

DOC 2083
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

trial(11) ran(11) 

DOC 2084
TOPIC    COUNT    PROB
----------------------
   11        3   0.564
   14        1   0.200

answered(14) ran(11) faster(11) while(11) 

DOC 2085
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    0        1   0.200
    8        1   0.200

carried(0) followed(5) melancholy(8) words(5) 

DOC 2086
TOPIC    COUNT    PROB
----------------------
    0        5   0.785

soo(0) oop(0) e(0) e(0) evening(0) 

DOC 2087
TOPIC    COUNT    PROB
----------------------
    0        3   0.689

beautiful(0) beautiful(0) soup(0) 

DOC 2088
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

tarts(5) 

DOC 2089
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

hearts(9) 

DOC 2090
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

crowd(10) sorts(10) 

DOC 2091
TOPIC    COUNT    PROB
----------------------
    3        3   0.477
    9        2   0.323

birds(9) whole(3) pack(3) cards(3) knave(9) 

DOC 2092
TOPIC    COUNT    PROB
----------------------
    7        1   0.314
    9        1   0.314

each(9) side(7) 

DOC 2093
TOPIC    COUNT    PROB
----------------------
    7        1   0.244
   13        1   0.244
   14        1   0.244

near(13) trumpet(14) hand(7) 

DOC 2094
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

middle(5) court(5) 

DOC 2095
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
    5        1   0.244

table(13) dish(13) tarts(5) 

DOC 2096
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
    9        1   0.314

hungry(9) wish(8) 

DOC 2097
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
    7        1   0.244

trial(6) done(6) hand(7) 

DOC 2098
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    3        1   0.314

chance(0) everything(3) 

DOC 2099
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

away(10) 

DOC 2100
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

court(5) read(5) 

DOC 2101
TOPIC    COUNT    PROB
----------------------
   12        2   0.467
    6        1   0.244

pleased(12) find(12) knew(6) 

DOC 2102
TOPIC    COUNT    PROB
----------------------
    0        1   0.200
    2        1   0.200
    3        1   0.200
   14        1   0.200

name(2) nearly(0) everything(3) judge(14) 

DOC 2103
TOPIC    COUNT    PROB
----------------------



DOC 2104
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   14        1   0.314

judge(14) crown(5) 

DOC 2105
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

want(14) 

DOC 2106
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

certainly(0) 

DOC 2107
TOPIC    COUNT    PROB
----------------------
    6        2   0.323
    9        2   0.323
    5        1   0.169

jury(6) box(6) those(5) twelve(9) creatures(9) 

DOC 2108
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   11        1   0.314

obliged(11) creatures(9) 

DOC 2109
TOPIC    COUNT    PROB
----------------------
    9        3   0.564
    8        1   0.200

animals(9) birds(9) suppose(8) jurors(9) 

DOC 2110
TOPIC    COUNT    PROB
----------------------
    8        2   0.382
    5        1   0.200
   13        1   0.200

word(5) times(13) being(8) rather(8) 

DOC 2111
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   14        1   0.314

few(11) girls(14) 

DOC 2112
TOPIC    COUNT    PROB
----------------------
    6        5   0.680
    2        1   0.147

age(6) knew(6) meaning(6) however(2) jury(6) done(6) 

DOC 2113
TOPIC    COUNT    PROB
----------------------



DOC 2114
TOPIC    COUNT    PROB
----------------------
    9        5   0.785

twelve(9) jurors(9) writing(9) busily(9) slates(9) 

DOC 2115
TOPIC    COUNT    PROB
----------------------
    7        3   0.689

doing(7) whispered(7) anything(7) 

DOC 2116
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

trial(11) begun(11) 

DOC 2117
TOPIC    COUNT    PROB
----------------------
    7        2   0.467
    4        1   0.244

putting(7) whispered(7) reply(4) 

DOC 2118
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
    9        1   0.244

fear(6) end(9) trial(6) 

DOC 2119
TOPIC    COUNT    PROB
----------------------
    2        3   0.689

stupid(2) loud(2) stopped(2) 

DOC 2120
TOPIC    COUNT    PROB
----------------------
   11        2   0.382
    5        1   0.200
   10        1   0.200

hastily(11) cried(10) silence(11) court(5) 

DOC 2121
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

spectacles(4) anxiously(4) 

DOC 2122
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

talking(12) 

DOC 2123
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

shoulders(8) 

DOC 2124
TOPIC    COUNT    PROB
----------------------
    9        3   0.564
    2        1   0.200

jurors(9) writing(9) stupid(2) slates(9) 

DOC 2125
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

didn(2) 

DOC 2126
TOPIC    COUNT    PROB
----------------------
    2        3   0.689

stupid(2) ask(2) nice(2) 

DOC 2127
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
   11        1   0.314

slates(8) trial(11) 

DOC 2128
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

jurors(9) 

DOC 2129
TOPIC    COUNT    PROB
----------------------
    5        2   0.467
    2        1   0.244

stand(5) court(5) behind(2) 

DOC 2130
TOPIC    COUNT    PROB
----------------------
    7        3   0.564
   12        1   0.200

soon(7) opportunity(7) taking(7) away(12) 

DOC 2131
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

bill(9) lizard(9) 

DOC 2132
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   10        1   0.314

become(9) hunting(10) 

DOC 2133
TOPIC    COUNT    PROB
----------------------
   11        3   0.564
    2        1   0.200

obliged(11) write(2) finger(11) rest(11) 

DOC 2134
TOPIC    COUNT    PROB
----------------------
   11        2   0.382
    4        1   0.200
    9        1   0.200

use(9) left(4) mark(11) slate(11) 

DOC 2135
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

read(5) 

DOC 2136
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

trumpet(14) 

DOC 2137
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

read(5) follows(5) 

DOC 2138
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    9        1   0.314

hearts(9) tarts(5) 

DOC 2139
TOPIC    COUNT    PROB
----------------------



DOC 2140
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    9        2   0.382

knave(9) hearts(9) those(5) tarts(5) 

DOC 2141
TOPIC    COUNT    PROB
----------------------
    7        1   0.314
   10        1   0.314

took(7) away(10) 

DOC 2142
TOPIC    COUNT    PROB
----------------------
    6        3   0.689

consider(6) verdict(6) jury(6) 

DOC 2143
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   14        1   0.314

hastily(11) interrupted(14) 

DOC 2144
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

deal(14) 

DOC 2145
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

call(1) witness(1) 

DOC 2146
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
   14        1   0.244

trumpet(14) called(1) witness(1) 

DOC 2147
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    1        1   0.314

witness(1) teacup(0) 

DOC 2148
TOPIC    COUNT    PROB
----------------------
    0        3   0.413
   11        2   0.280
    7        1   0.147

hand(7) piece(0) bread(0) butter(0) beg(11) pardon(11) 

DOC 2149
TOPIC    COUNT    PROB
----------------------
    5        3   0.477
    1        2   0.323

majesty(1) bringing(1) these(5) hadn(5) finished(5) 

DOC 2150
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

tea(3) 

DOC 2151
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
    2        1   0.244
    5        1   0.244

ought(2) finished(5) begin(1) 

DOC 2152
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

followed(5) 

DOC 2153
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
    5        1   0.244

court(5) arm(10) arm(10) 

DOC 2154
TOPIC    COUNT    PROB
----------------------



DOC 2155
TOPIC    COUNT    PROB
----------------------



DOC 2156
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

added(6) 

DOC 2157
TOPIC    COUNT    PROB
----------------------
    6        2   0.382
    2        1   0.200
   13        1   0.200

write(2) jury(6) jury(6) eagerly(13) 

DOC 2158
TOPIC    COUNT    PROB
----------------------
    6        3   0.689

wrote(6) slates(6) added(6) 

DOC 2159
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

answer(2) 

DOC 2160
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

take(13) 

DOC 2161
TOPIC    COUNT    PROB
----------------------
    6        2   0.600

isn(6) mine(6) 

DOC 2162
TOPIC    COUNT    PROB
----------------------
    6        2   0.382
    3        1   0.200
    4        1   0.200

exclaimed(3) turning(6) jury(6) instantly(4) 

DOC 2163
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

fact(2) 

DOC 2164
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
    8        1   0.244

keep(8) added(6) none(6) 

DOC 2165
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

own(6) 

DOC 2166
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    4        1   0.314

spectacles(4) staring(1) 

DOC 2167
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

turned(9) pale(9) 

DOC 2168
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    3        1   0.244

give(1) evidence(1) nervous(3) 

DOC 2169
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

executed(10) 

DOC 2170
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    1        1   0.244
    9        1   0.244

seem(9) witness(1) kept(0) 

DOC 2171
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

foot(4) 

DOC 2172
TOPIC    COUNT    PROB
----------------------
    0        2   0.323
   11        2   0.323
    8        1   0.169

confusion(11) bit(11) piece(0) teacup(0) instead(8) 

DOC 2173
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

bread(0) butter(0) 

DOC 2174
TOPIC    COUNT    PROB
----------------------
    3        3   0.689

felt(3) curious(3) puzzled(3) 

DOC 2175
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
   13        1   0.244
   14        1   0.244

deal(14) until(13) beginning(1) 

DOC 2176
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
   10        1   0.244

grow(8) larger(8) leave(10) 

DOC 2177
TOPIC    COUNT    PROB
----------------------
   14        3   0.564
    5        1   0.200

court(5) second(14) decided(14) where(14) 

DOC 2178
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

room(10) 

DOC 2179
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
    0        1   0.244

wish(8) wouldn(8) sitting(0) 

DOC 2180
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   10        1   0.314

hardly(10) breathe(5) 

DOC 2181
TOPIC    COUNT    PROB
----------------------
   13        2   0.600

help(13) growing(13) 

DOC 2182
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

grow(8) 

DOC 2183
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
   12        1   0.244

talk(13) nonsense(12) growing(13) 

DOC 2184
TOPIC    COUNT    PROB
----------------------



DOC 2185
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

grow(8) 

DOC 2186
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

crossed(8) 

DOC 2187
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    7        1   0.314

side(7) court(5) 

DOC 2188
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    4        1   0.314

left(4) staring(1) 

DOC 2189
TOPIC    COUNT    PROB
----------------------
    5        3   0.689

crossed(5) court(5) officers(5) 

DOC 2190
TOPIC    COUNT    PROB
----------------------
    9        2   0.467
    5        1   0.244

court(5) bring(9) list(9) 

DOC 2191
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
    4        1   0.244

shook(4) both(6) shoes(6) 

DOC 2192
TOPIC    COUNT    PROB
----------------------
    1        3   0.564
    5        1   0.200

give(1) evidence(1) repeated(5) angrily(1) 

DOC 2193
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    3        1   0.244
   10        1   0.244

executed(10) whether(2) nervous(3) 

DOC 2194
TOPIC    COUNT    PROB
----------------------
    1        3   0.689

man(1) majesty(1) trembling(1) 

DOC 2195
TOPIC    COUNT    PROB
----------------------
    3        2   0.323
    8        2   0.323
    0        1   0.169

hadn(8) begun(3) tea(3) above(0) week(8) 

DOC 2196
TOPIC    COUNT    PROB
----------------------
    0        3   0.477
    3        2   0.323

bread(0) butter(0) getting(0) twinkling(3) tea(3) 

DOC 2197
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

twinkling(14) 

DOC 2198
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

tea(3) 

DOC 2199
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
    8        1   0.244

twinkling(3) begins(3) sharply(8) 

DOC 2200
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

take(4) 

DOC 2201
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

man(12) 

DOC 2202
TOPIC    COUNT    PROB
----------------------



DOC 2203
TOPIC    COUNT    PROB
----------------------
   14        2   0.467
    2        1   0.244

didn(2) interrupted(14) hurry(14) 

DOC 2204
TOPIC    COUNT    PROB
----------------------



DOC 2205
TOPIC    COUNT    PROB
----------------------



DOC 2206
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

leave(5) 

DOC 2207
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

rate(13) 

DOC 2208
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

anxiously(4) 

DOC 2209
TOPIC    COUNT    PROB
----------------------
   10        3   0.689

being(10) fast(10) asleep(10) 

DOC 2210
TOPIC    COUNT    PROB
----------------------
    0        3   0.564
    5        1   0.200

continued(5) cut(0) bread(0) butter(0) 

DOC 2211
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    6        1   0.314

jury(6) asked(1) 

DOC 2212
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

remember(8) 

DOC 2213
TOPIC    COUNT    PROB
----------------------
    8        1   0.244
   10        1   0.244
   14        1   0.244

remember(8) remarked(14) executed(10) 

DOC 2214
TOPIC    COUNT    PROB
----------------------
    0        3   0.564
    7        1   0.200

dropped(7) teacup(0) bread(0) butter(0) 

DOC 2215
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
   12        1   0.244

knee(1) man(12) majesty(1) 

DOC 2216
TOPIC    COUNT    PROB
----------------------



DOC 2217
TOPIC    COUNT    PROB
----------------------
    5        5   0.785

guinea(5) pigs(5) cheered(5) immediately(5) suppressed(5) 

DOC 2218
TOPIC    COUNT    PROB
----------------------
    5        3   0.477
    4        1   0.169
   10        1   0.169

officers(5) court(5) rather(4) hard(10) word(5) 

DOC 2219
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

explain(12) done(12) 

DOC 2220
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    7        1   0.200
    8        1   0.200

mouth(7) slipped(5) guinea(5) pig(8) 

DOC 2221
TOPIC    COUNT    PROB
----------------------
   11        1   0.440

sat(11) 

DOC 2222
TOPIC    COUNT    PROB
----------------------
   12        3   0.477
    3        1   0.169
    5        1   0.169

glad(3) seen(12) done(12) often(12) read(5) 

DOC 2223
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

end(9) 

DOC 2224
TOPIC    COUNT    PROB
----------------------
    5        3   0.689

immediately(5) suppressed(5) officers(5) 

DOC 2225
TOPIC    COUNT    PROB
----------------------
   11        2   0.467
    5        1   0.244

court(5) meant(11) till(11) 

DOC 2226
TOPIC    COUNT    PROB
----------------------
    5        2   0.467
   14        1   0.244

may(14) stand(5) continued(5) 

DOC 2227
TOPIC    COUNT    PROB
----------------------



DOC 2228
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

floor(12) 

DOC 2229
TOPIC    COUNT    PROB
----------------------
   14        2   0.600

may(14) sit(14) 

DOC 2230
TOPIC    COUNT    PROB
----------------------
    5        3   0.564
    8        1   0.200

guinea(5) pig(8) cheered(5) suppressed(5) 

DOC 2231
TOPIC    COUNT    PROB
----------------------
    5        3   0.689

finished(5) guinea(5) pigs(5) 

DOC 2232
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

better(13) 

DOC 2233
TOPIC    COUNT    PROB
----------------------
    3        4   0.745

rather(3) finish(3) tea(3) anxious(3) 

DOC 2234
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

reading(9) list(9) 

DOC 2235
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
    5        1   0.244
   14        1   0.244

may(14) left(4) court(5) 

DOC 2236
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
    9        1   0.314

waiting(9) shoes(6) 

DOC 2237
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
    6        1   0.244
    9        1   0.244

take(4) outside(9) added(6) 

DOC 2238
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    5        1   0.314

officers(5) sight(0) 

DOC 2239
TOPIC    COUNT    PROB
----------------------



DOC 2240
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

call(1) witness(1) 

DOC 2241
TOPIC    COUNT    PROB
----------------------
    0        3   0.477
    1        1   0.169
    9        1   0.169

witness(1) cook(0) carried(0) pepper(0) box(9) 

DOC 2242
TOPIC    COUNT    PROB
----------------------
    7        1   0.314
   14        1   0.314

hand(7) guessed(14) 

DOC 2243
TOPIC    COUNT    PROB
----------------------
    5        2   0.382
    0        1   0.200
    2        1   0.200

court(5) people(2) near(5) sneezing(0) 

DOC 2244
TOPIC    COUNT    PROB
----------------------
    1        2   0.600

give(1) evidence(1) 

DOC 2245
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
   13        1   0.314

shan(13) cook(4) 

DOC 2246
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

anxiously(4) low(4) 

DOC 2247
TOPIC    COUNT    PROB
----------------------
    1        3   0.689

majesty(1) cross(1) witness(1) 

DOC 2248
TOPIC    COUNT    PROB
----------------------
    7        1   0.314
    8        1   0.314

melancholy(8) air(7) 

DOC 2249
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
   11        1   0.200

arms(4) frowning(4) cook(4) till(11) 

DOC 2250
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    5        1   0.200
   10        1   0.200

nearly(0) sight(0) deep(10) tarts(5) 

DOC 2251
TOPIC    COUNT    PROB
----------------------
    0        2   0.600

pepper(0) cook(0) 

DOC 2252
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
   14        1   0.244

treacle(14) sleepy(2) behind(2) 

DOC 2253
TOPIC    COUNT    PROB
----------------------



DOC 2254
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    6        1   0.314

turn(6) court(5) 

DOC 2255
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

whiskers(0) 

DOC 2256
TOPIC    COUNT    PROB
----------------------
   11        2   0.323
    0        1   0.169
    3        1   0.169
    5        1   0.169

minutes(11) whole(3) court(5) confusion(11) getting(0) 

DOC 2257
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    8        1   0.244
    9        1   0.244

turned(9) settled(8) cook(0) 

DOC 2258
TOPIC    COUNT    PROB
----------------------



DOC 2259
TOPIC    COUNT    PROB
----------------------
    7        2   0.467
    1        1   0.244

mind(7) air(7) call(1) 

DOC 2260
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
    3        1   0.244
    6        1   0.244

witness(1) added(6) really(3) 

DOC 2261
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    2        1   0.244

cross(1) witness(1) makes(2) 

DOC 2262
TOPIC    COUNT    PROB
----------------------



DOC 2263
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    9        1   0.314

list(9) feeling(3) 

DOC 2264
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
    3        1   0.244
   12        1   0.244

curious(3) witness(1) haven(12) 

DOC 2265
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
   10        1   0.314

evidence(1) surprise(10) 

DOC 2266
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
    5        1   0.244

read(5) top(2) shrill(2) 

DOC 2267
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

name(2) 

DOC 2268
TOPIC    COUNT    PROB
----------------------



DOC 2269
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

evidence(1) 

DOC 2270
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

cried(11) forgetting(11) 

DOC 2271
TOPIC    COUNT    PROB
----------------------
   11        3   0.564
    4        1   0.200

grown(11) few(11) minutes(11) jumped(4) 

DOC 2272
TOPIC    COUNT    PROB
----------------------
    9        2   0.382
    6        1   0.200
   14        1   0.200

hurry(14) jury(6) box(9) edge(9) 

DOC 2273
TOPIC    COUNT    PROB
----------------------
   10        3   0.564
    8        1   0.200

jurymen(10) heads(8) crowd(10) below(10) 

DOC 2274
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

lay(13) 

DOC 2275
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
    9        1   0.314

upset(9) week(8) 

DOC 2276
TOPIC    COUNT    PROB
----------------------
   11        2   0.467
    3        1   0.244

beg(11) pardon(11) exclaimed(3) 

DOC 2277
TOPIC    COUNT    PROB
----------------------



DOC 2278
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
   12        2   0.382

kept(0) running(12) sort(0) idea(12) 

DOC 2279
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
    9        1   0.314

jury(6) box(9) 

DOC 2280
TOPIC    COUNT    PROB
----------------------



DOC 2281
TOPIC    COUNT    PROB
----------------------
    3        1   0.244
   11        1   0.244
   13        1   0.244

trial(11) grave(3) until(13) 

DOC 2282
TOPIC    COUNT    PROB
----------------------
    5        1   0.244
   10        1   0.244
   14        1   0.244

jurymen(10) proper(14) repeated(5) 

DOC 2283
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

hard(10) 

DOC 2284
TOPIC    COUNT    PROB
----------------------
    6        3   0.689

jury(6) box(6) saw(6) 

DOC 2285
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
    9        1   0.314

lizard(9) waving(8) 

DOC 2286
TOPIC    COUNT    PROB
----------------------
    8        2   0.323
    0        1   0.169
    4        1   0.169
    7        1   0.169

tail(0) melancholy(8) being(8) move(4) soon(7) 

DOC 2287
TOPIC    COUNT    PROB
----------------------



DOC 2288
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
    9        1   0.314

use(9) trial(6) 

DOC 2289
TOPIC    COUNT    PROB
----------------------



DOC 2290
TOPIC    COUNT    PROB
----------------------
    6        1   0.244
    7        1   0.244
   10        1   0.244

soon(7) jury(6) being(10) 

DOC 2291
TOPIC    COUNT    PROB
----------------------
    9        2   0.467
    4        1   0.244

upset(9) slates(9) handed(4) 

DOC 2292
TOPIC    COUNT    PROB
----------------------
    2        4   0.745

set(2) work(2) write(2) history(2) 

DOC 2293
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   12        1   0.314

except(12) lizard(9) 

DOC 2294
TOPIC    COUNT    PROB
----------------------
    7        4   0.631
   10        1   0.169

anything(7) sit(10) mouth(7) open(7) roof(7) 

DOC 2295
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

court(5) 

DOC 2296
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

business(6) 

DOC 2297
TOPIC    COUNT    PROB
----------------------



DOC 2298
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

whatever(9) 

DOC 2299
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

whatever(9) 

DOC 2300
TOPIC    COUNT    PROB
----------------------
    6        3   0.689

important(6) turning(6) jury(6) 

DOC 2301
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
    6        1   0.244

beginning(2) write(2) slates(6) 

DOC 2302
TOPIC    COUNT    PROB
----------------------
    1        2   0.382
   14        2   0.382

interrupted(14) unimportant(14) majesty(1) means(1) 

DOC 2303
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
    7        1   0.200

frowning(4) making(7) faces(4) spoke(4) 

DOC 2304
TOPIC    COUNT    PROB
----------------------
   11        2   0.467
   14        1   0.244

unimportant(14) meant(11) hastily(11) 

DOC 2305
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

himself(4) 

DOC 2306
TOPIC    COUNT    PROB
----------------------
   14        4   0.631
    7        1   0.169

important(14) unimportant(14) unimportant(14) important(14) trying(7) 

